,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
655264,101001625034,11/01/2015 10:09:00 AM,11/09/2015 08:30:00 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,250 Amory St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1106.0,R1,250 Amory St,2130.0,Address,3305.0,42.3156,-71.1038,Constituent Call,"(42.3156, -71.1038)"
655501,101001625361,11/02/2015 08:22:00 AM,11/09/2015 08:30:00 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,10 Hendry St  Dorchester  MA  02125,7.0,03,3.0,C11,Dorchester,8.0,Ward 15,1504,R3,10 Hendry St,2125.0,Address,72881.0,42.309,-71.0649,Constituent Call,"(42.309, -71.0649)"
655927,101001626004,11/02/2015 03:27:00 PM,11/09/2015 03:27:43 PM,11/06/2015 09:35:16 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-06 09:35:16.57 ROA: Refer to Other Agency/Division,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,335-337 W Second St  South Boston  MA  02127,6.0,05,2.0,C6,South Boston / South Boston Waterfront,5.0,Ward 6,0604,CM,335-337 W Second St,2127.0,Address,124677.0,42.3386,-71.0471,Constituent Call,"(42.3386, -71.0471)"
657286,101001627976,11/04/2015 03:03:00 PM,11/12/2015 03:03:27 PM,11/05/2015 07:45:14 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-05 07:45:14.17 REINSP: Issues Found  Re-Inspection,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,24-26 Langley Rd  Brighton  MA  02135,11.0,04,9.0,D14,Allston / Brighton,15.0,Ward 22,2207,R2,24-26 Langley Rd,2135.0,Address,83967.0,42.3499,-71.1668,Constituent Call,"(42.3499, -71.1668)"
657714,101001628664,11/05/2015 11:48:00 AM,11/13/2015 11:48:36 AM,11/09/2015 07:27:39 AM,ONTIME,Closed,Case Closed. Closed date : 2015-11-09 07:27:39.72 ADCLSD: Administratively Closed,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,166 Endicott St  Boston  MA  02113,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,0304,R4,166 Endicott St,2113.0,Address,53826.0,42.3656,-71.0576,Constituent Call,"(42.3656, -71.0576)"
657819,101001628835,11/05/2015 02:15:00 PM,11/13/2015 02:15:32 PM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,58 Brookside Ave  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1106,R3,58 Brookside Ave,2130.0,Address,22618.0,42.3128,-71.1037,Constituent Call,"(42.3128, -71.1037)"
658176,101001629404,11/06/2015 09:34:00 AM,11/16/2015 09:34:30 AM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,4 Hunter St  Roslindale  MA  02131,12.0,02,6.0,E18,Jamaica Plain,10.0,Ward 19,1912,R1,4 Hunter St,2131.0,Address,76127.0,42.2882,-71.1178,Constituent Call,"(42.2882, -71.1178)"
659480,101001631216,11/09/2015 12:19:00 PM,11/17/2015 12:19:13 PM,,OVERDUE,Open,,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,151 Boylston St  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 11,1106,R1,151 Boylston St,2130.0,Address,18453.0,42.3162,-71.1031,Constituent Call,"(42.3162, -71.1031)"
659606,101001631399,11/09/2015 02:58:00 PM,11/17/2015 02:58:29 PM,12/10/2015 10:09:47 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-10 10:09:47.697 PERMIS: Permit Issued,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,64 Beachview Rd  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,0114,R1,64 Beachview Rd,2128.0,Address,9449.0,42.3911,-71.0044,Constituent Call,"(42.3911, -71.0044)"
659640,101001631439,11/09/2015 03:16:00 PM,11/17/2015 03:16:21 PM,12/10/2015 10:10:27 AM,OVERDUE,Closed,Case Closed. Closed date : 2015-12-10 10:10:27.753 PERMIS: Permit Issued,Protection of Adjoining Property,Inspectional Services,Building,Protection of Adjoining Property,ISD_Building (INTERNAL),ISD,,,64 Beachview Rd  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,0114,R1,64 Beachview Rd,2128.0,Address,9449.0,42.3911,-71.0044,Constituent Call,"(42.3911, -71.0044)"
