,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
614776,101001527138,08/21/2015 11:00:12 AM,,08/21/2015 11:00:20 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:20.723 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614777,101001527139,08/21/2015 11:00:15 AM,,08/21/2015 11:00:25 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:25.193 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614778,101001527140,08/21/2015 11:00:19 AM,,08/21/2015 11:00:28 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:28.303 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614779,101001527141,08/21/2015 11:00:23 AM,,08/21/2015 11:00:31 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:00:31.69 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,,,0 Geneva St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,102.0,RL,0 Geneva St,2128.0,Address,63389.0,42.3697,-71.0323,Employee Generated,"(42.3697, -71.0323)"
614798,101001527166,08/21/2015 11:18:08 AM,,08/21/2015 11:18:18 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:18:18.217 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,4000 Washington St  Roslindale  MA  02131,12.0,02,5.0,E5,Roslindale,10.0,Ward 19,1911.0,C,4000 Washington St,2131.0,Address,145054.0,42.2923,-71.1215,Employee Generated,"(42.2923, -71.1215)"
614799,101001527167,08/21/2015 11:18:12 AM,,08/21/2015 11:18:21 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:18:21.093 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,4000 Washington St  Roslindale  MA  02131,12.0,02,5.0,E5,Roslindale,10.0,Ward 19,1911.0,C,4000 Washington St,2131.0,Address,145054.0,42.2923,-71.1215,Employee Generated,"(42.2923, -71.1215)"
614817,101001527192,08/21/2015 11:32:03 AM,,08/21/2015 11:32:12 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:32:12.64 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,3990 Washington St  Roslindale  MA  02131,12.0,02,5.0,E5,Roslindale,10.0,Ward 19,1911.0,R3,3990 Washington St,2131.0,Address,331377.0,42.2927,-71.1211,Employee Generated,"(42.2927, -71.1211)"
614818,101001527193,08/21/2015 11:32:20 AM,,08/21/2015 11:32:29 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:32:29.137 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,83 Chestnut Ave  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 10,1009.0,R2,83 Chestnut Ave,2130.0,Address,163325.0,42.32,-71.1043,Employee Generated,"(42.32, -71.1043)"
614819,101001527194,08/21/2015 11:32:23 AM,,08/21/2015 11:32:32 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:32:32.107 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,83 Chestnut Ave  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 10,1009.0,R2,83 Chestnut Ave,2130.0,Address,163325.0,42.32,-71.1043,Employee Generated,"(42.32, -71.1043)"
614820,101001527195,08/21/2015 11:32:27 AM,,08/21/2015 11:32:36 AM,ONTIME,Closed,Case Closed. Closed date : 2015-08-21 11:32:36.093 Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,,,83 Chestnut Ave  Jamaica Plain  MA  02130,9.0,02,6.0,E13,Jamaica Plain,11.0,Ward 10,1009.0,R2,83 Chestnut Ave,2130.0,Address,163325.0,42.32,-71.1043,Employee Generated,"(42.32, -71.1043)"
