,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
637807,101001599583,09/28/2015 11:42:26 AM,10/07/2015 02:30:00 PM,09/28/2015 02:31:18 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-28 14:31:18.913 Case Resolved News box has been removed. Reason: Unresolved prior violation,News Boxes,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 09: East Boston,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56095fead052f4d9a9fe3388/photo/Report.jpg,,1240 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,01,112.0,E,1240 Bennington St,2128.0,Address,14607.0,42.3912,-70.9966,City Worker App,"(42.3912, -70.9966)"
638577,101001600660,09/29/2015 12:23:00 PM,10/08/2015 12:23:18 PM,09/30/2015 12:22:34 PM,ONTIME,Closed,Case Closed. Closed date : 2015-09-30 12:22:34.77 Case Resolved Stacy picked up,News Boxes - Reinspect Mon Oct  5,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 1C: Downtown,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560abb01d052f4d9a9fe4640/photo/Report.jpg,https://cityworker.cityofboston.gov:8443/attachments/report/560abb01d052f4d9a9fe4640/closed_photo/Report.jpg,INTERSECTION of Berkeley St & Boylston St  Boston  MA,4.0,1C,8.0,D4,Back Bay,14.0,Ward 5,506.0,,INTERSECTION Berkeley St & Boylston St,,Intersection,1353.0,42.3512,-71.0731,City Worker App,"(42.3512, -71.0731)"
639395,101001601794,09/30/2015 01:40:00 PM,10/19/2015 01:40:00 PM,10/19/2015 01:24:23 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-19 13:24:23.967 Case Noted see case number 101001614980,News Boxes - Reinspect Tue Oct  6,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 1C: Downtown,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560c1e96d052f4d9a9fe5b45/photo/Report.jpg,,546-546A Tremont St  Roxbury  MA  02118,4.0,1C,2.0,D4,South End,4.0,Ward 3,307.0,RC,546-546A Tremont St,2118.0,Address,137620.0,42.344,-71.0711,City Worker App,"(42.344, -71.0711)"
639928,101001602603,10/01/2015 10:43:00 AM,10/13/2015 12:38:00 PM,10/01/2015 12:40:08 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-01 12:40:08.143 Case Resolved News box has been removed. Reason: Unresolved prior violation,News Boxes,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 04: Allston/Brighton,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560d4689d052f4d9a9fe6ab9/photo/Report.jpg,,1065 Commonwealth Ave  Allston  MA  02134,11.0,04,9.0,D14,Allston / Brighton,14.0,Ward 21,2103.0,I,1065 Commonwealth Ave,2134.0,Address,36985.0,42.3527,-71.1233,City Worker App,"(42.3527, -71.1233)"
640402,101001603376,10/02/2015 09:52:00 AM,10/19/2015 09:52:00 AM,10/19/2015 01:17:35 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-10-19 13:17:35.003 Case Resolved graffiti Removed,News Boxes - Reinspect Thu Oct  8,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 10A: Roxbury,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/560e8c3ad052f4d9a9fe7958/photo/Report.jpg,,315 Centre St  Jamaica Plain  MA  02130,9.0,10A,6.0,E13,Jamaica Plain,11.0,Ward 10,1006.0,C,315 Centre St,2130.0,Address,27970.0,42.323,-71.1039,City Worker App,"(42.323, -71.1039)"
642223,101001606031,10/06/2015 12:21:00 PM,10/19/2015 12:21:00 PM,10/19/2015 01:19:22 PM,OVERDUE,Closed,Case Closed. Closed date : 2015-10-19 13:19:22.683 Case Resolved Graffiti Removed,News Boxes - Reinspect Mon Oct 12,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 1B: North End,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5613f52cd052f4d9a9fea28a/photo/Report.jpg,,1 Congress St  Boston  MA  02108,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,306.0,E,1 Congress St,2108.0,Address,218217.0,42.3618,-71.0584,City Worker App,"(42.3618, -71.0584)"
642266,101001606088,10/06/2015 12:59:00 PM,10/16/2015 12:59:15 PM,10/13/2015 02:23:52 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-13 14:23:52.18 Case Resolved Graffiti Removed,News Boxes - Reinspect Mon Oct 12,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 1B: North End,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5613fe07d052f4d9a9fea447/photo/Report.jpg,,INTERSECTION of Atlantic Ave & Commercial St  Boston  MA,3.0,1B,1.0,A1,Downtown / Financial District,3.0,Ward 3,301.0,,INTERSECTION Atlantic Ave & Commercial St,,Intersection,742.0,42.3637,-71.0512,City Worker App,"(42.3637, -71.0512)"
642850,101001607005,10/07/2015 11:02:19 AM,10/20/2015 08:30:00 AM,10/08/2015 07:36:44 AM,ONTIME,Closed,Case Closed. Closed date : 2015-10-08 07:36:44.173 Case Resolved News box has been removed. Reason: Unresolved prior violation,News Boxes,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 07: South Dorchester,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56153422d052f4d9a9feb14c/photo/Report.jpg,,1168-1170 Blue Hill Ave  Dorchester  MA  02124,8.0,07,4.0,B3,Greater Mattapan,9.0,Ward 14,1413.0,RC,1168-1170 Blue Hill Ave,2124.0,Address,162232.0,42.2843,-71.0911,City Worker App,"(42.2843, -71.0911)"
642937,101001607150,10/07/2015 12:23:00 PM,10/19/2015 12:23:12 PM,10/11/2015 05:43:18 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-11 17:43:18.44 Case Resolved It was taken care on the weekend thank you .,News Boxes - Reinspect Tue Oct 13,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 1C: Downtown,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/56154717d052f4d9a9feb517/photo/Report.jpg,,80 Boylston St  Boston  MA  02116,4.0,1C,2.0,A1,Boston,6.0,05,501.0,C,80 Boylston St,2116.0,Address,155859.0,42.3522,-71.0649,City Worker App,"(42.3522, -71.0649)"
642948,101001607165,10/07/2015 12:29:00 PM,10/19/2015 12:29:45 PM,10/13/2015 02:23:17 PM,ONTIME,Closed,Case Closed. Closed date : 2015-10-13 14:23:17.28 Case Resolved Trash Removed,News Boxes - Reinspect Tue Oct 13,Public Works Department,Highway Maintenance,News Boxes,PWDx_District 1C: Downtown,PWDx,https://cityworker.cityofboston.gov:8443/attachments/report/5615489fd052f4d9a9feb566/photo/Report.jpg,,1 Charles St  Boston  MA  02116,4.0,1C,2.0,A1,Boston,6.0,05,501.0,CM,1 Charles St,2116.0,Address,158550.0,42.3513,-71.0675,City Worker App,"(42.3513, -71.0675)"
