,CASE_ENQUIRY_ID,OPEN_DT,TARGET_DT,CLOSED_DT,OnTime_Status,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,SubmittedPhoto,ClosedPhoto,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location
572247,101001397935,05/29/2015 10:16:23 AM,05/28/2016 10:16:23 AM,05/29/2015 10:16:26 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:16:26.19 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,7 Breed St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,113.0,R3,7 Breed St,2128.0,Address,19721.0,42.3873,-71.0064,Employee Generated,"(42.3873, -71.0064)"
572249,101001397937,05/29/2015 10:16:43 AM,05/28/2016 10:16:43 AM,05/29/2015 10:16:45 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:16:45.517 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,1007-1009 Saratoga St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,C,1007-1009 Saratoga St,2128.0,Address,122387.0,42.3864,-71.0065,Employee Generated,"(42.3864, -71.0065)"
572250,101001397938,05/29/2015 10:16:55 AM,05/28/2016 10:16:55 AM,05/29/2015 10:16:56 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:16:56.983 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,1007-1009 Saratoga St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,C,1007-1009 Saratoga St,2128.0,Address,122387.0,42.3864,-71.0065,Employee Generated,"(42.3864, -71.0065)"
572256,101001397943,05/29/2015 10:17:40 AM,05/28/2016 10:17:40 AM,05/29/2015 10:17:42 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:17:42.317 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,87 Ashley St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,113.0,R2,87 Ashley St,2128.0,Address,5277.0,42.3886,-71.0085,Employee Generated,"(42.3886, -71.0085)"
572257,101001397944,05/29/2015 10:17:55 AM,05/28/2016 10:17:55 AM,05/29/2015 10:17:57 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:17:57.59 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,87 Ashley St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,113.0,R2,87 Ashley St,2128.0,Address,5277.0,42.3886,-71.0085,Employee Generated,"(42.3886, -71.0085)"
572260,101001397947,05/29/2015 10:18:32 AM,05/28/2016 10:18:32 AM,05/29/2015 10:18:33 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:18:33.767 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,1240 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,01,112.0,E,1240 Bennington St,2128.0,Address,14607.0,42.3912,-70.9966,Employee Generated,"(42.3912, -70.9966)"
572261,101001397948,05/29/2015 10:18:46 AM,05/28/2016 10:18:46 AM,05/29/2015 10:18:48 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:18:48.257 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,1141 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,I,1141 Bennington St,2128.0,Address,14578.0,42.388,-71.0006,Employee Generated,"(42.388, -71.0006)"
572272,101001397964,05/29/2015 10:28:16 AM,05/28/2016 10:28:16 AM,05/29/2015 10:28:18 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:28:18.61 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,1141 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,I,1141 Bennington St,2128.0,Address,14578.0,42.388,-71.0006,Employee Generated,"(42.388, -71.0006)"
572273,101001397965,05/29/2015 10:28:29 AM,05/28/2016 10:28:29 AM,05/29/2015 10:28:31 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:28:31.6 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,1141 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,112.0,I,1141 Bennington St,2128.0,Address,14578.0,42.388,-71.0006,Employee Generated,"(42.388, -71.0006)"
572274,101001397966,05/29/2015 10:28:44 AM,05/28/2016 10:28:44 AM,05/29/2015 10:28:46 AM,ONTIME,Closed,Case Closed. Closed date : 2015-05-29 10:28:46.857 Internal Case Performed by Highway Maintenance crew.,Sidewalk Repair (Internal),Public Works Department,Highway Maintenance,Sidewalk Repair (Internal),PWDx_District 09: East Boston,PWDx,,,1150 Bennington St  East Boston  MA  02128,1.0,09,1.0,A7,East Boston,1.0,Ward 1,113.0,R3,1150 Bennington St,2128.0,Address,14582.0,42.3887,-71.0007,Employee Generated,"(42.3887, -71.0007)"
